0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Cluster_Label,Reconstruction_Error,Anomaly
0.096551836,1.0347373,2.1779265,2.015977,2.8443584,2.7135503,0.0,1.1993346,0.0,2.057261,2.5615113,1.1046435,0.18360028,2.1131182,0.9192307,1.8932568,0.0,0.0,0.0,0.0,2.0558505,0.0,0.0,2.5124023,3.8358233,2,0.029008834387448015,False
0.0,1.3512781,1.3261402,3.6665268,1.055687,4.7440233,0.0,2.2751663,0.0,0.5415776,3.1076307,0.7595961,2.7341568,1.1241215,2.4460862,0.36281922,0.0,0.0,0.0,0.0,3.5239365,0.0,0.0,2.3681467,1.831229,1,0.013136071401139957,False
0.02038157,0.074141204,3.379348,2.2316427,1.926728,2.2343318,0.0,0.74150586,0.0,1.1378524,1.5492854,1.6980443,0.7766327,2.5104167,0.5591875,1.9822671,0.0,0.0,0.0,0.0,1.8033774,0.0,0.0,2.272997,3.5498009,2,0.03233796029761022,False
0.0,1.7936051,2.1448283,0.1633704,2.9227338,2.8440962,0.0,1.5236564,0.0,2.2237887,1.8115557,0.33789897,1.3616533,0.99181116,1.5798327,2.5070033,0.0,0.0,0.0,0.0,2.198384,0.0,0.0,2.996084,1.5498047,0,0.024388102143932326,False
0.0,1.0657643,2.080692,3.0020218,1.8226094,3.4471927,0.0,0.1476163,0.0,0.30136862,2.250493,1.1145728,2.5884538,3.5733335,1.3240275,2.4853032,0.0,0.0,0.0,0.0,2.1624405,0.0,0.0,3.175464,2.825027,1,0.016604691795523246,False
0.0,1.6825869,2.257915,2.1108193,2.077645,4.4024796,0.0,1.9290565,0.0,2.3616405,2.5394802,0.79514265,1.7199544,2.4757648,2.097951,1.7936265,0.0,0.0,0.0,0.0,2.973837,0.0,0.0,2.836769,3.8146126,2,0.018761854879143603,False
0.0,1.8077536,1.7995304,1.9713454,2.046893,2.4957995,0.0,1.2044979,0.0,1.8800448,1.3488932,1.1450034,0.021756528,3.4614305,1.1010803,1.9447252,0.0,0.0,0.0,0.0,2.0409474,0.0,0.0,2.584184,3.962909,2,0.012809403319774695,False
0.0,1.4862573,2.6450162,2.133367,1.8430071,1.4745854,0.0,0.69103694,0.0,1.4476908,1.225965,1.4347264,1.021315,3.0848196,1.9792299,2.833067,0.0,0.0,0.0,0.0,1.6331117,0.0,0.0,2.6201599,4.2661176,2,0.03234502948984393,False
0.0,1.9176626,0.5196764,1.5709099,1.8837779,4.1871104,0.0,1.9178699,0.0,0.9447336,2.446715,0.05003259,3.2955134,0.0,2.6002777,0.7356985,0.0,0.0,0.0,0.0,3.344454,0.0,0.0,2.801365,0.0,0,0.021958903830018722,False
0.0,1.9699376,1.7458651,1.8750656,0.6760076,4.0986495,0.0,2.6808312,0.0,1.28653,2.7335255,0.77717626,2.3466637,1.7614484,3.5115516,0.94685745,0.0,0.0,0.0,0.0,3.0624459,0.0,0.0,1.7362616,2.336003,2,0.029657457405808538,False
0.0,0.6934829,1.06877,2.8678281,2.4401124,4.4966536,0.0,0.36716175,0.0,0.6854153,2.906129,1.003198,0.991477,2.1373656,0.0,1.8901595,0.0,0.0,0.0,0.0,2.5024722,0.0,0.0,3.7466657,3.4705868,1,0.023206488386383707,False
0.0,1.4173167,0.8641235,2.746888,1.9021447,4.3801203,0.0,0.7518717,0.0,1.3710245,3.3262618,1.108465,2.22473,1.9642038,1.2708256,1.8092892,0.0,0.0,0.0,0.0,2.9116154,0.0,0.0,2.8631592,2.6733072,1,0.020307308729814757,False
0.0,1.9697795,2.7878761,2.0616548,1.5575051,3.3067913,0.0,2.2147913,0.0,1.7286577,1.3225868,2.1344426,1.9142483,1.9078664,2.5446122,2.4224384,0.0,0.0,0.0,0.0,1.6139379,0.0,0.0,2.7044084,4.61112,2,0.0207395013202898,False
0.0,1.8619642,1.7197055,3.7089067,1.6318388,4.5212336,0.0,2.1385033,0.0,1.0156308,3.3482866,0.5902334,3.1857827,1.1266423,2.759568,0.6059898,0.0,0.0,0.0,0.0,3.9674854,0.0,0.0,2.884239,1.6196065,1,0.0167468784132116,False
0.0,2.6336396,1.4493399,0.4499988,3.5558147,3.6351001,0.0,2.5390422,0.0,2.3966486,1.0931642,0.8322966,1.2771629,1.7276206,1.7301233,2.2411397,0.0,0.0,0.0,0.0,1.9972072,0.0,0.0,2.739559,2.2774432,0,0.013466364612950447,False
0.0,2.3295608,0.9528369,2.7361443,2.3169456,3.4533255,0.0,0.20313826,0.0,0.6920156,2.7245438,0.69245917,2.1998234,3.0548563,1.0063134,1.9551911,0.0,0.0,0.0,0.0,2.365578,0.0,0.0,2.872175,2.924848,1,0.018674713316833295,False
0.0,1.6701643,1.6799225,2.056156,0.0,3.017678,0.0,1.8440839,0.0,1.356207,2.1038127,0.61225116,2.0267894,1.3667136,2.8149161,0.17676106,0.0,0.0,0.0,0.0,2.7411795,0.0,0.0,1.5587394,1.9049591,2,0.03185916717195462,False
0.0,2.0576932,1.2532235,1.497493,3.7983086,4.106146,0.0,0.7625678,0.0,1.2777923,2.474998,0.005804237,2.4730196,1.8005365,0.79737616,1.6493276,0.0,0.0,0.0,0.0,3.2175016,0.0,0.0,3.3055964,0.76104385,0,0.014483183016920682,False
0.0,1.6133337,2.066706,1.9773712,1.9222162,3.3849764,0.0,2.4013364,0.0,2.3105934,1.5394886,1.4096767,1.0934701,2.934542,2.0389915,2.2122018,0.0,0.0,0.0,0.0,2.154707,0.0,0.0,2.70547,3.4326375,2,0.02429154551299377,False
0.0,0.0,3.1486402,2.2266788,1.3990445,3.2354865,0.0,1.5461434,0.0,1.482505,1.8251879,1.1215454,2.055715,1.6270763,1.9561647,1.9599675,0.0,0.0,0.0,0.0,2.2033877,0.0,0.0,2.0344276,3.715583,2,0.020994414489602656,False
0.0,1.3944592,2.0535667,3.0992723,1.3774128,4.085229,0.0,0.52889144,0.0,0.8157345,2.606226,1.3873365,3.4102995,2.0374956,1.8546154,2.050651,0.0,0.0,0.0,0.0,2.583139,0.0,0.0,3.0183663,3.0080812,1,0.026467809809965086,False
0.0,1.1342027,1.9502342,3.0766404,2.4731615,3.870835,0.0,0.7124624,0.0,0.9053344,2.4513996,1.8434927,2.3257742,3.0536852,1.3202912,2.4394503,0.0,0.0,0.0,0.0,2.0608273,0.0,0.0,3.0067084,3.2574508,1,0.030244809768727062,False
0.0,1.7159083,1.3815981,1.990013,3.3545468,3.9214976,0.0,1.3066972,0.0,1.1686022,1.98644,0.1125917,1.90556,2.0050867,0.6512672,1.4425457,0.0,0.0,0.0,0.0,2.5267882,0.0,0.0,3.4753327,0.5091065,0,0.014534940908119858,False
0.0,1.3750973,2.1126359,1.4715681,1.4912288,3.280184,0.0,1.3695807,0.0,2.1567302,2.5482154,1.124144,1.8315164,2.56921,1.7681398,1.6920491,0.0,0.0,0.0,0.0,2.767934,0.0,0.0,2.430013,3.2108595,2,0.030978993726849296,False
0.0,1.1255572,2.9695122,2.0734177,1.1779858,3.2868145,0.0,2.25671,0.0,2.2094693,1.5140367,1.9541143,2.111027,2.8622823,2.557395,2.3739207,0.0,0.0,0.0,0.0,2.096526,0.0,0.0,2.6864882,4.0540423,2,0.015475768771760278,False
0.0,1.3335111,1.4528872,1.8204571,1.7361634,4.311119,0.0,1.9072984,0.0,0.76916,2.4298909,0.02122162,3.096428,0.8276486,2.3479476,0.75552386,0.0,0.0,0.0,0.0,3.4391592,0.0,0.0,3.4764652,0.0,0,0.02894389205215391,False
0.0,2.1162434,1.8752247,1.9509836,0.09069973,3.361706,0.0,3.032903,0.0,2.0319724,2.124412,0.93576455,2.1129117,2.0534322,3.826135,1.1192946,0.0,0.0,0.0,0.0,3.1418638,0.0,0.0,2.1563654,2.4425619,2,0.010991238378936612,False
0.0,1.4218981,1.233121,1.8579822,3.9677665,3.535472,0.0,0.9606744,0.0,1.6386515,1.9124703,1.2149271,1.0522028,2.2771378,0.0,2.0464,0.0,0.0,0.0,0.0,2.458068,0.0,0.0,4.2211294,0.9513268,0,0.022930178405285346,False
0.1306286,1.700129,2.7217114,2.2835271,1.5827308,3.0750735,0.0,2.6285446,0.0,2.4973137,1.8553258,2.4805875,2.369623,2.8197465,3.2214725,2.8686678,0.0,0.0,0.0,0.0,2.24831,0.0,0.0,2.5369086,4.065407,2,0.021083550406702133,False
0.0,0.87050986,1.8249973,3.578526,2.0319579,2.6155593,0.0,0.36899024,0.0,0.0,1.8206825,1.8613114,0.89557993,1.5414673,0.26565686,2.1355245,0.0,0.0,0.0,0.0,1.0774485,0.0,0.0,2.8724303,2.8546782,1,0.034165287523730624,False
0.0,0.81639004,3.0811787,2.3819401,1.1207917,2.899925,0.0,2.3764286,0.0,1.8547335,1.4700632,1.8527496,2.272864,2.8427002,2.850457,3.0136487,0.0,0.0,0.0,0.0,1.9251242,0.0,0.0,2.8872058,3.7859814,2,0.01414324692645948,False
0.0,0.97766536,1.6542889,0.0,2.740681,2.5488086,0.0,1.188972,0.0,2.7215254,1.8310683,0.77181643,1.5192968,1.7351176,1.4405521,2.0533144,0.0,0.0,0.0,0.0,2.4895842,0.0,0.0,3.3983235,1.2813251,0,0.03453674835239307,False
0.0,0.9357522,2.0269496,0.5468713,3.5358949,3.6670358,0.0,2.6197,0.0,2.279669,1.5460624,0.79631186,1.8049849,1.8590026,1.3541054,2.1279109,0.0,0.0,0.0,0.0,2.4266694,0.0,0.0,3.1451674,2.3025503,0,0.017180080581402534,False
0.0,0.44714233,2.8976934,1.5723711,1.5947237,2.5543156,0.0,0.79263556,0.0,1.6398828,2.6114905,1.6384699,2.1302118,2.6101012,1.8618648,2.6937063,0.0,0.0,0.0,0.0,2.2240849,0.0,0.0,2.2553673,3.7823389,2,0.01999054425672725,False
0.0,0.23045239,2.3485868,0.27100357,2.1748016,3.119609,0.0,2.0103073,0.0,3.011093,2.1959128,0.7088215,1.680775,0.9664564,1.2236717,1.8791369,0.0,0.0,0.0,0.0,2.3709693,0.0,0.0,3.3791533,1.3334744,0,0.026946210123137585,False
0.0,0.839677,2.7938082,2.240134,1.4590592,2.7787638,0.0,1.1608746,0.0,0.875422,1.5277034,1.3175974,1.6298808,1.6953137,1.6655633,2.133193,0.0,0.0,0.0,0.0,1.5518751,0.0,0.0,1.7004087,3.4476295,2,0.03429827256027786,False
0.0,0.701036,2.674243,2.2538667,0.0,2.7045772,0.0,1.8621674,0.0,1.2174987,1.8133662,0.76809895,3.1086717,1.7789088,3.4807498,0.986992,0.0,0.0,0.0,0.0,2.8160746,0.0,0.0,1.9120847,2.4651732,2,0.02845992415367084,False
